"","screen_name","text","After"
"866","Boi69Jerky","@theMRC The U.S. Capitol was placed on lockdown and partially evacuated Monday morning due to a fire several blocks away that officials have since determined poses no threat, as D.C. remains ultra vigilant ahead of Inauguration Day. WELCOME TO BIDENS AMERICA","@theMRC The U.S. Capitol was placed on lockdown and partially evacuated Monday morning due to a fire several blocks away that officials have since determined poses no threat, as D.C. remains ultra vigilant ahead of Inauguration Day. WELCOME TO BIDENS AMERICA"
"867","MoorMuni","Loool America about to be on lockdown for like 3 years","Loool America about to be on lockdown for like 3 years"
"868","DeanDjh1976","@davidkurten I feel sorry for America, just wait for lockdown and tax rises followed by a midterm change to Harris.","@davidkurten I feel sorry for America, just wait for lockdown and tax rises followed by a midterm change to Harris."
"869","_mariannedian","he gon finally put America under a well needed lockdown. https://t.co/xbhKAgArmD","he gon finally put America under a well needed lockdown. "
"870","Mia_Bunny_1995","@exzolid I’m surprised America hasn’t gone on another country wide lockdown","@exzolid I’m surprised America hasn’t gone on another country wide lockdown"
"871","NHFTHR","Day ? of the 2nd Covid19 Lockdown: 
 
We just got travel restrictions &amp; a curfew added to our lockdown but its liberation day in America so.. we’re entertained. 
 
#InaugurationDay https://t.co/89OP4SKUoJ","Day ? of the 2nd Covid19 Lockdown: 
 
We just got travel restrictions &amp; a curfew added to our lockdown but its liberation day in America so.. we’re entertained. 
 
#InaugurationDay "
"872","truthte95926765","@kylegriffin1 Yay! So that means, total lockdown, mandatory vaccines, terrorist attack in the next four years, probably planned and staged so that America can attack the east again for profit. Sounds like America will be back to it’s old ways, bush era!","@kylegriffin1 Yay! So that means, total lockdown, mandatory vaccines, terrorist attack in the next four years, probably planned and staged so that America can attack the east again for profit. Sounds like America will be back to it’s old ways, bush era!"
"873","ttommyunger","The numbers in America are no better, but no one is bothering to report them. 
The Dermatology Department has been closed at my VA Hospital (Atlanta-Decatur GA) since the initial lockdown.
I wonder how many undiagnosed/untreated Melanoma  cases are metastasizing in North Georgia? https://t.co/MKeh4xZGPx","The numbers in America are no better, but no one is bothering to report them. 
The Dermatology Department has been closed at my VA Hospital (Atlanta-Decatur GA) since the initial lockdown.
I wonder how many undiagnosed/untreated Melanoma  cases are metastasizing in North Georgia? "
"874","diggsy2k","@justin_coooks @SeasoningSenpai @D3ntheman @LFCRoninnn @KEEMSTAR Many more people in the U.S and the world runs through the U.S the kind of lockdown Australia had is not realistic in America","@justin_coooks @SeasoningSenpai @D3ntheman @LFCRoninnn @KEEMSTAR Many more people in the U.S and the world runs through the U.S the kind of lockdown Australia had is not realistic in America"
"875","MrHooper","@NeilDotObrien You really have become a government paid troll. This isn’t MacArthy era America. People can disagree with lockdown. As for Clare Craig, who are we more likely to trust on this issue, an experienced pathologist? Or a local MP. Your behaviour is becoming really vulgar. Pack it in.","@NeilDotObrien You really have become a government paid troll. This isn’t MacArthy era America. People can disagree with lockdown. As for Clare Craig, who are we more likely to trust on this issue, an experienced pathologist? Or a local MP. Your behaviour is becoming really vulgar. Pack it in."
"876","BlessedBook1611","Get ready for open borders, more ISIS, higher gas prices, more foreign oil dependency, Christian persecution, police defunding, more crime, more unemployment, more government overreach, more Obamacare, more small businesses closing, more masks, and more lockdown!! Biden’s America","Get ready for open borders, more ISIS, higher gas prices, more foreign oil dependency, Christian persecution, police defunding, more crime, more unemployment, more government overreach, more Obamacare, more small businesses closing, more masks, and more lockdown!! Biden’s America"
"877","modsman","@JuliaHB1 @FigginsM @talkRADIO and yet look at france .. germany . some parts of america .. all in total lockdown .. in france they are not allowed out AT ALL between 6pm and 6 am .. unless they have govenment documents allowing them to be .. so stop complaining..","@JuliaHB1 @FigginsM @talkRADIO and yet look at france .. germany . some parts of america .. all in total lockdown .. in france they are not allowed out AT ALL between 6pm and 6 am .. unless they have govenment documents allowing them to be .. so stop complaining.."
"878","InTravelerWorld","@OE__7 @LightsideSith 2.8 million people die in America every year. Still there has never been a lockdown. Good luck with Sleepy Joe, Build Back Better &amp; Make China Great Again nonsense.","@OE__7 @LightsideSith 2.8 million people die in America every year. Still there has never been a lockdown. Good luck with Sleepy Joe, Build Back Better &amp; Make China Great Again nonsense."
"879","pratikunterwegs","Looking at new covid rules from the Dutch cabinet and the piddly 77000 vaccinations, it's not hard to conclude the Netherlands has messed up.

Elsewhere, lockdown fatigue is lessened by the prospect of vaccinations --- here, I have no such hope. Truly the America of Europe.","Looking at new covid rules from the Dutch cabinet and the piddly 77000 vaccinations, it's not hard to conclude the Netherlands has messed up.

Elsewhere, lockdown fatigue is lessened by the prospect of vaccinations --- here, I have no such hope. Truly the America of Europe."
"880","manyapan","New COVID19 lockdown measures for Netherlands: curfew 20:30-4:30, max 1 visitor at home, max 50 people at funerals, tests for travelers entering the country, no more flights coming in from UK/South-Africa/South-America. 
(PS If you have a dog you can still walk it at night <U+0001F436>)","New COVID19 lockdown measures for Netherlands: curfew 20:30-4:30, max 1 visitor at home, max 50 people at funerals, tests for travelers entering the country, no more flights coming in from UK/South-Africa/South-America. 
(PS If you have a dog you can still walk it at night <U+0001F436>)"
"881","Nimars","Lockdown from 8:30 pm till 4:30 am till February 9th in the Netherlands.
No flights in from South America, England !
‘ My wife works in the Mental healthcare &amp; works at night’s . Has to have ID papers on her where. If not you have a fine. <U+0001F64F><U+0001F47C><U+0001F3FC><U+2764><U+FE0F>","Lockdown from 8:30 pm till 4:30 am till February 9th in the Netherlands.
No flights in from South America, England !
‘ My wife works in the Mental healthcare &amp; works at night’s . Has to have ID papers on her where. If not you have a fine. <U+0001F64F><U+0001F47C><U+0001F3FC><U+2764><U+FE0F>"
"882","aspirenee","@TheDailyShow In March, Wuhan is on its way out of lockdown. People still say China downplayed it? This video clearly explains why America is in this disaster state and whom to blame.","@TheDailyShow In March, Wuhan is on its way out of lockdown. People still say China downplayed it? This video clearly explains why America is in this disaster state and whom to blame."
"883","sfed11","@helenaguirrefer @RMConservative @GovRonDeSantis Trump bought into the fear and has a large hand in the lockdown Biden will take the opportunity to enforce more lockdowns and masks. This is America now, unless people grow a spine and get their head out of their arse.","@helenaguirrefer @RMConservative @GovRonDeSantis Trump bought into the fear and has a large hand in the lockdown Biden will take the opportunity to enforce more lockdowns and masks. This is America now, unless people grow a spine and get their head out of their arse."
"884","SlobodanHirosh1","@reason There are 15,000 troops in the nation's capitol.  America's largest cities are on lockdown.  A new domestic terror law is going to turn 75 million Americans into thought criminals...

And Reason is STILL talking about open borders.","@reason There are 15,000 troops in the nation's capitol.  America's largest cities are on lockdown.  A new domestic terror law is going to turn 75 million Americans into thought criminals...

And Reason is STILL talking about open borders."
"885","LibertyKelpie","Lockdown advocates and MANDATORY vaxxers have the same vibe as the Nazis gassing innocent people, or the slavers taking Africans to America.

An individualist approach, instead of a One-Size-Fits-All, would have been and is a much better approach to tackle pandemics.","Lockdown advocates and MANDATORY vaxxers have the same vibe as the Nazis gassing innocent people, or the slavers taking Africans to America.

An individualist approach, instead of a One-Size-Fits-All, would have been and is a much better approach to tackle pandemics."
"886","EBStatto","To coin a phrase, it's morning in America.  And he'll be leaving soon.  Decades from now, students will be writing essays on how an evil scumbag turned Washington into a lockdown zone for fear of domestic terrorism.  https://t.co/OHQb1gfaoF","To coin a phrase, it's morning in America.  And he'll be leaving soon.  Decades from now, students will be writing essays on how an evil scumbag turned Washington into a lockdown zone for fear of domestic terrorism.  "
"887","TariqLala4","Raise your voice for the independence of Kashmir otherwise the world will be destroyed. This is an innovation. The world of Kashmir is in lockdown. It is still time to give independence to Kashmir otherwise America, Europe, London and Asia will be destroyed.","Raise your voice for the independence of Kashmir otherwise the world will be destroyed. This is an innovation. The world of Kashmir is in lockdown. It is still time to give independence to Kashmir otherwise America, Europe, London and Asia will be destroyed."
